TRAVEL_ID,recommend_result_place
c_c008102,"['공주 무령왕릉과 왕릉원', '국립공주박물관', '공주한옥마을', '공주고마나루', '아트센터고마']"
c_c008895,['공세리성당']
c_c011582,"['내장산국립공원', '남천교', '청연루', '경기전', '러쉬실내카트장', '전주한옥마을', '우리놀이터 마루달', '전주공예품전시관', '전주난장', '내장사']"
c_c003174,"['전주한옥마을', '청연루', '경기전', '남천교', '오목대', '전주난장', '전주공예품전시관', '전주천', '우리놀이터 마루달', '전동성당']"
c_c003429,"['경기전', '전주한옥마을', '전주덕진공원', '전주종합경기장', '건지산', '전주월드컵경기장', '연화정도서관', '전북대학교 전주캠퍼스', '전주천자전거길', '청연루']"
c_c005662,['아미미술관']
c_c009265,"['국립해양문화재연구소 목포해양유물전시관', '목포 갓바위', '목포자연사박물관']"
c_c002403,['은파호수공원']
c_c002239,"['전주종합경기장', '전주월드컵경기장', '전주덕진공원', '건지산', '청연루', '남천교', '전주동물원', '오송제 생태공원', '연화정도서관', '우리놀이터 마루달']"
c_c014216,['온양온천시장']
c_c009523,"['충주호관광선 장회나루', '배론성지', '단양다누리센터 아쿠아리움', '소금정공원', '강변마을', '상방리벽화마을', '선암계곡', '고수동굴', '단양호유람선', '드림레저 패러글라이딩']"
c_c006098,"['한밭수목원', '대전예술의전당', '엑스포시민광장', '이응노미술관', '대전시립미술관']"
c_c004663,"['국립세종수목원', '세종호수공원']"
c_c005614,"['경기전', '전주한옥마을', '청연루', '남천교', '전주공예품전시관', '전주난장', '전주천', '우리놀이터 마루달', '오목대', '전주역사박물관']"
c_c006649,"['궁남지', '국립부여박물관', '정림사지박물관', '부여왕릉원', '부소산성', '구드래조각공원', '정림사지박물관 정림사지5층석탑', '고란사', '부여왕릉원 능산리고분군', '구드래나루터']"
c_c003451,
c_c000787,"['국립중앙과학관', '공산성', '무령왕릉']"
c_c014203,"['하멜등대', '여수 해양공원', '자산공원', '고소동천사벽화골목', '여수낭만포차거리']"
c_c003980,"['라마다 여수해상짚트랙', '남해안크루즈관광 미남크루즈', '여수해상케이블카', '큰끝등대', '전라남도해양수산과학관', '오동도', '북한 반잠수정전시관', '이사부크루즈 국동유람선', '아쿠아플라넷 여수', '향일암']"
c_c013461,"['충주댐전망대', '충주호종댕이길']"
c_c001024,"['공산성', '마곡사', '무령왕릉', '공주산성시장']"
c_c000841,"['청연루', '남천교', '전주한옥마을', '경기전', '전주난장', '전주공예품전시관', '우리놀이터 마루달', '전주천', '오목대', '러쉬실내카트장']"
c_c003798,"['단양강잔도', '만천하스카이워크', '이끼터널', '수양개선사유물전시관', '수양개빛터널', '소금정공원', '고수동굴', '강변마을', '단양호유람선', '드림레저 패러글라이딩']"
c_c002237,"['오동도', '아쿠아플라넷 여수', '녹테마레', '오동도유람선', '만성리검은모래해변', '여수해상케이블카 자산정류장', '하멜등대', '여수 해양공원', '자산공원', '고소동천사벽화골목']"
c_c000949,"['순천만습지', '순천만국가정원', '순천조례호수공원', '순천만자연생태관', '순천드라마촬영장']"
c_c006426,"['공주메타세콰이어숲길', '공산성', '무령왕릉']"
c_c012836,"['국립아시아문화전당', '국립아시아문화전당 문화창조원', '국립아시아문화전당 하늘마당']"
c_c013732,"['전주종합경기장', '전주덕진공원', '경기전', '전주월드컵경기장', '전주한옥마을', '건지산', '청연루', '전북대학교 전주캠퍼스', '연화정도서관', '남천교']"
c_c000641,
c_c008729,"['전주월드컵경기장', '전주종합경기장', '전주덕진공원', '건지산', '전북대학교 전주캠퍼스', '전주천자전거길', '연화정도서관', '전주한옥마을', '남천교', '청연루']"
c_c006616,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '메타프로방스', '영산강문화공원', '해동문화예술촌', '담빛예술창고', '담양국수거리']"
c_c009058,"['계룡산 천정탐방지원센터', '동학사', '에어산&구이산']"
c_c008888,['피나클랜드 수목원']
c_c013096,"['온달동굴', '구인사', '온달관광지', '온달관광지 온달관']"
c_c006360,"['한밭수목원', '대전예술의전당', '이응노미술관', '엑스포다리', '엑스포시민광장', '대전시립미술관', '대전컨벤션센터', '디아트스페이스193', '엑스포과학공원', '대전엑스포아쿠아리움']"
c_c004233,"['변산반도국립공원', '격포해수욕장', '채석강', '변산해수욕장', '모항해수욕장', '고사포해수욕장', '적벽강', '소노벨 변산', '격포항 수산시장', '격포어촌계회센터 B동']"
c_c006074,"['세종호수공원', '국립세종수목원']"
c_c004220,"['삽교호 놀이동산', '삽교호관광지', '삽교호전망대종합어시장']"
b_b011249,"['독립기념관 단풍나무길', '태조산', '천호저수지', '아라리오갤러리 천안', '독립기념관', '각원사', '아름다운정원화수목', '리각미술관', '미나릿길벽화마을', '상록리조트 상록랜드']"
c_c000797,"['도담삼봉관광지', '도담삼봉']"
c_c003256,"['국립예산치유의숲', '예산장터삼국축제', '백종원국밥거리']"
c_c013663,"['남천교', '청연루', '경기전', '전주한옥마을', '오목대', '러쉬실내카트장', '전주천', '전주난장', '우리놀이터 마루달', '전주공예품전시관']"
c_c014170,"['내장산국립공원', '내장산케이블카', '내장사']"
b_b007498,['순천만국가정원']
c_c002371,"['전주종합경기장', '전주월드컵경기장', '전주덕진공원', '건지산', '전북대학교 전주캠퍼스', '전주천자전거길', '연화정도서관', '전주동물원', '오송제 생태공원', '한국도로공사 전주수목원']"
c_c011517,['국립중앙과학관']
c_c005115,['곡성섬진강기차마을']
c_c004641,"['전주한옥마을', '경기전', '청연루', '남천교', '전주난장', '전주공예품전시관', '우리놀이터 마루달', '전주천', '오목대', '전동성당']"
c_c000496,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '메타프로방스', '영산강문화공원', '해동문화예술촌', '담빛예술창고', '담양국수거리']"
c_c006770,
c_c013908,"['대천해수욕장', '짚트랙코리아', '보령해저터널 홍보관', '대천항수산시장']"
c_c002076,"['전주한옥마을', '전주덕진공원', '청연루', '건지산', '남천교', '전주종합경기장', '경기전', '전주월드컵경기장', '우리놀이터 마루달', '전북대학교 전주캠퍼스']"
c_c009934,"['엑스포다리', '대전컨벤션센터', '디아트스페이스193', '엑스포과학공원', '엑스포과학공원 한빛탑', '대전엑스포아쿠아리움', '대전신세계 아트앤사이언스']"
a_a003321,"['천안시민체육공원', '성성호수공원', '천안시청']"
c_c013891,"['순천만습지', '순천만자연생태관']"
c_c009336,"['전주한옥마을', '경기전', '청연루', '남천교', '전동성당', '전주난장', '전주천', '전주공예품전시관', '우리놀이터 마루달', '오목대']"
c_c002620,"['대천해수욕장', '짚트랙코리아', '보령해저터널 홍보관', '대천항수산시장']"
c_c011323,"['말랭이마을', '신흥동일본식가옥', '진포해양테마공원', '군산근대미술관', '장미갤러리', '군산근대역사박물관', '군산근대건축관', '초원사진관', '군산근대화거리']"
c_c003962,"['의림지 용추폭포 유리전망대', '의림지', '의림지역사박물관', '의림지파크랜드', '소금정공원', '고수동굴', '단양호유람선', '드림레저 패러글라이딩', '강변마을', '단양다누리센터 아쿠아리움']"
c_c003386,"['라마다 여수해상짚트랙', '여수해상케이블카', '큰끝등대', '남해안크루즈관광 미남크루즈', '향일암', '전라남도해양수산과학관', '북한 반잠수정전시관', '이사부크루즈 국동유람선', '돌산공원', '방죽포해수욕장']"
c_c006295,"['한밭수목원', '대전예술의전당', '엑스포시민광장', '이응노미술관', '대전시립미술관']"
c_c012671,"['내장산국립공원', '내장사', '내장산케이블카', '전설의쌍화차거리']"
c_c000799,"['국립아시아문화전당', '국립아시아문화전당 문화창조원', '광한루원', '국립아시아문화전당 하늘마당']"
c_c004549,"['궁남지', '국립부여박물관', '정림사지박물관', '부여왕릉원', '부소산성', '구드래조각공원', '정림사지박물관 정림사지5층석탑', '고란사', '부여왕릉원 능산리고분군', '구드래나루터']"
c_c004658,"['변산반도국립공원', '채석강', '격포해수욕장', '변산해수욕장', '모항해수욕장', '고사포해수욕장', '소노벨 변산', '적벽강', '격포항 수산시장', '격포어촌계회센터 B동']"
c_c002878,"['포레스트리솜 해브나인스파', '포레스트리솜']"
c_c009521,"['순천만국가정원', '송광사']"
c_c001509,"['만리포해수욕장', '어은돌해수욕장', '아미미술관', '파도리해식동굴', '천리포수목원', '파도리해수욕장', '신두리해안사구', '학암포해수욕장', '두웅습지', '모항항수산물직판장']"
c_c000657,"['개화예술공원', '안성팜랜드', '대천해수욕장', '짚트랙코리아', '아쿠아필드 안성', '보령석탄박물관', '보령해저터널 홍보관', '스타필드 안성', '대천항수산시장']"
c_c007844,"['전주종합경기장', '전주월드컵경기장', '전주덕진공원', '건지산', '연화정도서관', '전북대학교 전주캠퍼스', '전주천자전거길', '전주동물원', '전주한옥마을', '청연루']"
c_c003387,"['말티재', '속리산국립공원', '정이품송', '정이품송공원', '법주사']"
c_c001185,['백제문화단지']
c_c012017,"['대천해수욕장', '짚트랙코리아', '상화원', '보령해저터널 홍보관', '대천항수산시장']"
c_c001125,"['대구삼성라이온즈파크', '운천호수공원', '무각사']"
c_c003605,['문광저수지']
c_c002258,"['청남대', '상당산성', '수암골', '추정리메밀밭', '미동산수목원', '대청댐전망대', '국립청주박물관', '용두사지철당간', '명암저수지', '성안길']"
c_c001689,"['벌천포해수욕장', '삼길포항', '웅도', '삽교호 놀이동산', '삽교호관광지', '삽교호전망대종합어시장']"
c_c011135,"['경기전', '전주한옥마을', '청연루', '남천교', '전주난장', '전주공예품전시관', '전주천', '우리놀이터 마루달', '전동성당', '오목대']"
c_c003677,"['공산성', '공주 무령왕릉과 왕릉원', '국립공주박물관', '공주한옥마을', '무령왕릉', '공주고마나루', '아트센터고마']"
c_c006373,"['만연사', '화순국화향연', '화순군립석봉미술관', '세량제']"
c_c009230,"['세종호수공원', '국립세종수목원']"
c_c004808,"['한화생명이글스파크', '보문산공원']"
c_c006274,"['단양구경시장', '강변마을', '단양호유람선', '드림레저 패러글라이딩', '소금정공원', '고수동굴', '단양다누리센터 아쿠아리움', '단양수변공원', '소노문단양 오션플레이']"
c_c006844,"['정방사', '제천 옥순봉 출렁다리', '의림지 용추폭포 유리전망대', '의림지', '의림지역사박물관', '의림지파크랜드']"
c_c007656,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '소쇄원', '죽녹원', '베이커리밤마을', '메타프로방스', '영산강문화공원', '담빛예술창고', '해동문화예술촌']"
c_c011889,['순천만국가정원']
c_c006092,"['김대중컨벤션센터', '5.18자유공원', '상무지구 먹자골목']"
c_c007590,"['은행나무길', '현충사', '현충사 충무공이순신기념관', '곡교천']"
c_c005075,['낙안읍성민속마을']
c_c007580,"['만연사', '화순국화향연', '화순군립석봉미술관', '세량제', '돌머리해수욕장', '함평엑스포공원', '대한민국국향대전', '주포지구한옥전원마을']"
c_c004190,"['한밭수목원', '대전예술의전당', '엑스포시민광장', '이응노미술관', '대전시립미술관', '중앙종합시장', '대전중앙시장']"
c_c008249,['백양사']
c_c005740,"['공산성', '무령왕릉', '제민천', '황새바위성지']"
c_c008860,"['정이품송', '말티재', '속리산국립공원', '정이품송공원', '법주사']"
c_c006469,"['순천만습지', '여수해상케이블카', '라마다 여수해상짚트랙', '큰끝등대', '남해안크루즈관광 미남크루즈', '향일암', '전라남도해양수산과학관', '북한 반잠수정전시관', '순천만자연생태관', '이사부크루즈 국동유람선']"
c_c008701,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '영산강문화공원', '메타프로방스', '해동문화예술촌', '담빛예술창고', '담양국수거리']"
c_c002310,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '영산강문화공원', '메타프로방스', '해동문화예술촌', '담빛예술창고', '담양국수거리']"
c_c008632,"['공산성', '무령왕릉']"
c_c012023,"['내장산국립공원', '내장산케이블카', '내장사']"
c_c003140,"['장항스카이워크', '장항송림산림욕장', '국립해양생물자원관', '국립생태원', '장항도시탐험역', '국립해양생물자원관 씨큐리움']"
c_c007963,"['전주한옥마을', '경기전', '청연루', '남천교', '전주난장', '전동성당', '오목대', '전주공예품전시관', '우리놀이터 마루달', '전주천']"
c_c013859,"['은행나무길', '곡교천', '현충사', '현충사 충무공이순신기념관', '지중해마을']"
c_c005783,"['변산반도국립공원', '격포해수욕장', '채석강', '변산해수욕장', '모항해수욕장', '고사포해수욕장', '적벽강', '소노벨 변산', '격포항 수산시장', '격포어촌계회센터 B동']"
c_c000111,"['은행나무길', '곡교천', '현충사', '현충사 충무공이순신기념관', '공세리성당', '지중해마을', '삽교호 놀이동산', '삽교호관광지', '삽교호전망대종합어시장']"
c_c001567,"['문경활공랜드 패러글라이딩', '문경새재도립공원', '황태마을', '문경새재오픈세트장']"
c_c006344,"['상하농원', '구시포해수욕장']"
c_c012744,"['순창전통고추장마을', '순창발효테마파크']"
c_c001969,"['온달동굴', '온달관광지 온달관', '구인사', '온달관광지']"
c_c002776,['온양온천랜드']
c_c001710,"['전주한옥마을', '청연루', '남천교', '경기전', '우리놀이터 마루달', '전주난장', '오목대', '전주공예품전시관', '전주천', '전주역사박물관']"
c_c004958,"['미르섬', '금강신관공원', '백제문화제 공주행사장']"
c_c009066,"['태조산', '독립기념관 단풍나무길', '천호저수지', '독립기념관', '각원사', '아라리오갤러리 천안', '유관순열사유적지', '상록리조트 상록랜드', '소노벨천안 오션어드벤처', '아름다운정원화수목']"
c_c006210,"['은행나무길', '곡교천', '현충사', '현충사 충무공이순신기념관']"
c_c014225,"['빛가람호수공원', '빛가람전망대']"
c_c014245,"['순천만습지', '순천만자연생태관']"
c_c014426,"['만연사', '화순국화향연', '화순군립석봉미술관', '세량제']"
c_c005496,['순천만국가정원']
c_c007627,"['미륵사지석탑', '익산미륵사지', '국립익산박물관 어린이박물관', '대장봉', '무녀도', '국립익산박물관', '선유도', '장자도', '야미도', '선유도해수욕장']"
c_c000058,"['진주성', '촉석루', '궁남지', '국립부여박물관', '정림사지박물관', '부여왕릉원', '부소산성', '구드래조각공원', '정림사지박물관 정림사지5층석탑', '고란사']"
c_c005205,"['성심당문화원', '으능정이스카이로드', '으능정이 문화의거리']"
c_c006741,"['장항스카이워크', '장항송림산림욕장', '국립해양생물자원관', '장항도시탐험역', '국립해양생물자원관 씨큐리움']"
c_c002743,"['전주한옥마을', '청연루', '남천교', '경기전', '전주천', '우리놀이터 마루달', '오목대', '전주난장', '전주공예품전시관', '전주역사박물관']"
c_c001816,"['더쎈패러글라이딩', '카페산', '제천 옥순봉 출렁다리', '청풍호반케이블카 비봉산역', '정방사', '국립제천치유의숲', '비로봉', '청풍호반케이블카 물태리역', '청풍문화재단지', '청풍호유람선']"
c_c006124,"['학암포해수욕장', '신두리해안사구', '두웅습지']"
c_c000373,"['단양호유람선', '드림레저 패러글라이딩', '단양다누리센터 아쿠아리움', '강변마을', '소금정공원', '고수동굴', '소노문단양 오션플레이', '단양수변공원', '단양구경시장']"
a_a006465,"['간월암', '해미읍성']"
c_c004643,"['전주한옥마을', '경기전', '청연루', '남천교', '전주난장', '전주공예품전시관', '전주천', '전동성당', '우리놀이터 마루달', '전주역사박물관']"
c_c011351,"['장태산자연휴양림 출렁다리', '장태산자연휴양림', '엑스포다리', '대전컨벤션센터', '디아트스페이스193', '엑스포과학공원', '대전신세계 아트앤사이언스', '대전엑스포아쿠아리움', '엑스포과학공원 한빛탑']"
c_c012876,['백제문화단지']
c_c005941,"['의림지 용추폭포 유리전망대', '의림지', '의림지역사박물관', '의림지파크랜드', '단양호유람선', '드림레저 패러글라이딩', '소금정공원', '고수동굴', '강변마을', '단양다누리센터 아쿠아리움']"
c_c003474,"['청풍호반케이블카 비봉산역', '청풍호반케이블카 물태리역', '청풍호유람선', '국립제천치유의숲', '청풍문화재단지', '청풍랜드', '의림지', '의림지 용추폭포 유리전망대', '의림지파크랜드', '의림지역사박물관']"
c_c010850,"['충주고구려비전시관', '중앙탑공원 중원탑평리7층석탑', '충주박물관', '중앙탑사적공원']"
c_c012230,"['전일빌딩245', '5.18민주광장']"
c_c007421,"['만리포해수욕장', '어은돌해수욕장', '파도리해식동굴', '천리포수목원', '파도리해수욕장', '모항항수산물직판장']"
c_c011966,"['전주종합경기장', '전주월드컵경기장', '전주덕진공원', '건지산', '연화정도서관', '전북대학교 전주캠퍼스', '전주천자전거길', '청연루', '남천교', '전주한옥마을']"
c_c000272,"['갑천근린공원', '한밭수목원', '유성온천공원', '대전예술의전당', '엑스포시민광장', '이응노미술관', '대전시립미술관', '유림공원', '둔산선사유적지']"
c_c008843,"['함평엑스포공원', '돌머리해수욕장', '대한민국국향대전', '주포지구한옥전원마을']"
c_c002165,"['갑천근린공원', '유성온천공원', '유림공원']"
c_c011413,"['국립세종수목원', '세종호수공원']"
c_c011924,"['청풍호반케이블카 비봉산역', '청풍호유람선', '국립제천치유의숲', '청풍호반케이블카 물태리역', '청풍문화재단지', '청풍랜드']"
c_c002444,"['건지산', '전주덕진공원', '전주월드컵경기장', '전주종합경기장', '전주천자전거길', '전북대학교 전주캠퍼스', '연화정도서관', '남천교', '오송제 생태공원', '청연루']"
c_c005632,"['세종호수공원', '국립세종수목원', '세종중앙공원']"
c_c007706,"['전주덕진공원', '건지산', '전주한옥마을', '청연루', '전주종합경기장', '남천교', '전주월드컵경기장', '연화정도서관', '우리놀이터 마루달', '전북대학교 전주캠퍼스']"
c_c002311,"['공산성', '마곡사', '무령왕릉']"
c_c013776,"['청연루', '전주한옥마을', '남천교', '경기전', '전주난장', '전주공예품전시관', '우리놀이터 마루달', '전주천', '오목대', '러쉬실내카트장']"
c_c001407,"['고소동벽화마을', '오포대', '고소대', '이순신광장', '좌수영음식문화거리', '중앙선어시장', '여수딸기모찌', '여수키스링', '여행집', '여수당']"
c_c007582,"['전주한옥마을', '경기전', '전주덕진공원', '건지산', '전주종합경기장', '청연루', '전북대학교 전주캠퍼스', '연화정도서관', '전주월드컵경기장', '전주천자전거길']"
c_c000088,"['테미오래', '테미공원', '한화생명이글스파크', '성심당문화원', '중앙로지하상가', '보문산공원', '으능정이스카이로드', '으능정이 문화의거리']"
c_c007617,"['갑천근린공원', '엑스포다리', '유성온천공원', '대전컨벤션센터', '디아트스페이스193', '엑스포과학공원', '엑스포과학공원 한빛탑', '대전엑스포아쿠아리움', '대전신세계 아트앤사이언스', '유림공원']"
a_a006271,"['은행나무길', '곡교천', '현충사', '현충사 충무공이순신기념관', '성성호수공원', '천안시민체육공원', '천안시청']"
c_c012053,"['순천대학교 박물관', '순천대학교']"
c_c009047,"['전주덕진공원', '전주종합경기장', '전주월드컵경기장', '건지산', '전북대학교 전주캠퍼스', '전주천자전거길', '연화정도서관', '전주동물원', '한국도로공사 전주수목원', '오송제 생태공원']"
c_c003853,"['국립세종수목원', '세종호수공원']"
c_c012635,"['석촌호수 동호', '소피텔 앰배서더 서울', '서울스카이', '롯데월드아쿠아리움', '은행나무길', '곡교천', '석촌호수수변무대', '롯데시네마 월드타워', '외암민속마을', '현충사']"
c_c008675,"['녹테마레', '만성리검은모래해변']"
b_b005242,"['청연루', '남천교', '전주한옥마을', '경기전', '오목대', '우리놀이터 마루달', '전주천', '러쉬실내카트장', '전주난장', '전동성당']"
c_c008987,"['엑스포다리', '엑스포과학공원 한빛탑', '엑스포과학공원', '대전엑스포아쿠아리움', '대전컨벤션센터', '디아트스페이스193', '대전신세계 아트앤사이언스']"
c_c002502,"['청산수목원', '몽산포해수욕장', '청포대해수욕장', '드르니항', '안면도쥬라기박물관', '몽산포먹거리수산', '태안 로컬푸드 직매장', '태안빛축제', '꽃게다리']"
c_c002243,"['남천교', '청연루', '전주한옥마을', '전주천', '전주난장', '전주공예품전시관', '우리놀이터 마루달', '경기전', '오목대', '러쉬실내카트장']"
c_c009488,"['강진만춤추는갈대축제', '강진만생태공원']"
c_c001700,['국립중앙과학관']
c_c000429,['모악산']
c_c005125,"['남천교', '청연루', '오목대', '경기전', '전주한옥마을', '러쉬실내카트장', '전주난장', '전주공예품전시관', '우리놀이터 마루달', '전주천']"
c_c004031,"['순천만국가정원', '순천만습지', '순천만자연생태관']"
c_c003315,"['춘장대해수욕장', '홍원항', '상화원']"
c_c012291,"['중앙종합시장', '대전중앙시장']"
c_c002986,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '영산강문화공원', '메타프로방스', '담빛예술창고', '변산반도국립공원', '해동문화예술촌']"
c_c004314,"['왕궁리유적', '익산보석박물관']"
c_c009067,['곡성섬진강기차마을']
c_c001835,"['벽골제', '김제지평선축제']"
c_c006294,
c_c004075,"['전주한옥마을', '남천교', '청연루', '전주천', '전주난장', '전주공예품전시관', '경기전', '우리놀이터 마루달', '러쉬실내카트장', '오목대']"
c_c012319,"['공산성', '공주 무령왕릉과 왕릉원', '국립공주박물관', '무령왕릉', '공주한옥마을', '공주고마나루', '아트센터고마', '공주산성시장']"
c_c011641,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '메타프로방스', '영산강문화공원', '담빛예술창고', '해동문화예술촌', '담양국수거리']"
a_a012449,"['단양강잔도', '배론성지', '만천하스카이워크', '이끼터널', '수양개빛터널', '수양개선사유물전시관', '도담삼봉', '도담삼봉관광지']"
c_c014392,"['순천만습지', '순천만자연생태관']"
c_c011229,"['전주한옥마을', '청연루', '남천교', '오목대', '전주천', '우리놀이터 마루달', '러쉬실내카트장', '경기전', '전주난장', '전주공예품전시관']"
c_c001873,"['전주한옥마을', '청연루', '전주덕진공원', '남천교', '건지산', '전주종합경기장', '전주월드컵경기장', '우리놀이터 마루달', '전주난장', '전주공예품전시관']"
c_c010947,"['은행나무길', '곡교천', '현충사', '현충사 충무공이순신기념관', '지중해마을']"
c_c014332,"['미륵사지석탑', '익산미륵사지', '국립익산박물관 어린이박물관', '국립익산박물관', '금마서동공원']"
d_d006707,['석종사']
c_c013920,"['은행나무길', '외암민속마을', '현충사', '곡교천', '현충사 충무공이순신기념관']"
c_c000762,"['남해안크루즈관광 미남크루즈', '라마다 여수해상짚트랙', '큰끝등대', '여수해상케이블카', '전라남도해양수산과학관', '북한 반잠수정전시관', '향일암', '녹테마레', '이사부크루즈 국동유람선', '돌산공원']"
c_c001739,"['남해안크루즈관광 미남크루즈', '라마다 여수해상짚트랙', '여수해상케이블카', '큰끝등대', '오동도', '전라남도해양수산과학관', '향일암', '북한 반잠수정전시관', '아쿠아플라넷 여수', '이사부크루즈 국동유람선']"
c_c011725,"['남천교', '청연루', '경기전', '전주한옥마을', '러쉬실내카트장', '오목대', '전주공예품전시관', '우리놀이터 마루달', '전주난장', '전주천']"
c_c002781,['부안 상설시장']
c_c001775,"['변산반도국립공원', '격포해수욕장', '채석강', '변산해수욕장', '모항해수욕장', '고사포해수욕장', '적벽강', '소노벨 변산', '격포항 수산시장', '격포어촌계회센터 B동']"
c_c004072,"['임실치즈테마파크', '임실n치즈축제']"
c_c000086,
c_c002591,['선운산']
c_c005379,"['외암민속마을', '지중해마을']"
c_c005696,"['전주한옥마을', '경기전', '청연루', '남천교', '전주천', '우리놀이터 마루달', '오목대', '전주난장', '전주공예품전시관', '전주역사박물관']"
c_c003330,"['라마다 여수해상짚트랙', '순천만습지', '남해안크루즈관광 미남크루즈', '큰끝등대', '여수해상케이블카', '오동도', '향일암', '이사부크루즈 국동유람선', '전라남도해양수산과학관', '북한 반잠수정전시관']"
c_c008993,"['중앙종합시장', '대전중앙시장', '벽화거리']"
c_c003253,"['만리포해수욕장', '어은돌해수욕장', '파도리해식동굴', '천리포수목원', '파도리해수욕장', '모항항수산물직판장']"
c_c009738,"['단양강잔도', '만천하스카이워크', '이끼터널', '단양호유람선', '드림레저 패러글라이딩', '수양개선사유물전시관', '소금정공원', '고수동굴', '수양개빛터널', '단양다누리센터 아쿠아리움']"
c_c001152,"['서울대학교 수원수목원', '수원탑동시민농장']"
c_c011842,"['담양관방제림', '메타세쿼이아 가로수길', '담양메타세쿼이아랜드 어린이프로방스', '죽녹원', '베이커리밤마을', '메타프로방스', '영산강문화공원', '해동문화예술촌', '담빛예술창고', '담양국수거리']"
c_c009017,"['한밭수목원', '대전예술의전당', '엑스포시민광장', '이응노미술관', '대전시립미술관']"
c_c008659,"['단양호유람선', '드림레저 패러글라이딩', '강변마을', '소금정공원', '단양다누리센터 아쿠아리움', '고수동굴', '단양구경시장', '단양수변공원', '소노문단양 오션플레이']"
c_c002834,"['전주덕진공원', '전주종합경기장', '건지산', '전주월드컵경기장', '연화정도서관', '전북대학교 전주캠퍼스', '전주천자전거길', '한국도로공사 전주수목원', '오송제 생태공원', '전주동물원']"
c_c010917,"['태조산', '각원사', '독립기념관', '독립기념관 단풍나무길', '천호저수지', '아라리오갤러리 천안', '유관순열사유적지', '상록리조트 상록랜드', '소노벨천안 오션어드벤처', '유관순열사 생가']"
c_c008693,"['국립부여박물관', '궁남지', '정림사지박물관', '부여왕릉원', '구드래조각공원', '백제문화단지', '부소산성', '정림사지박물관 정림사지5층석탑', '고란사', '부여왕릉원 능산리고분군']"
c_c000743,"['청산수목원', '대천해수욕장', '몽산포해수욕장', '청포대해수욕장', '드르니항', '안면도쥬라기박물관', '태안 로컬푸드 직매장', '몽산포먹거리수산', '짚트랙코리아', '대천항수산시장']"
c_c001363,"['덕유산', '덕유산 향적봉', '태권도원', '무주덕유산리조트 관광곤도라', '무주반디랜드 무주곤충박물관', '라제통문']"
c_c008953,"['청남대', '상당산성', '추정리메밀밭', '미동산수목원', '대청댐전망대', '수암골', '명암저수지', '국립청주박물관', '용두사지철당간', '성안길']"
c_c013785,"['한밭수목원', '대전예술의전당', '이응노미술관', '엑스포시민광장', '대전시립미술관']"
c_c003734,"['녹테마레', '만성리검은모래해변']"
c_c011677,"['은행나무길', '곡교천', '현충사', '현충사 충무공이순신기념관']"
c_c009687,"['전주한옥마을', '전주종합경기장', '전주월드컵경기장', '전주덕진공원', '전북대학교 전주캠퍼스', '건지산', '경기전', '전주천자전거길', '청연루', '우리놀이터 마루달']"
c_c002895,"['청산수목원', '몽산포해수욕장', '청포대해수욕장', '드르니항', '태안 로컬푸드 직매장', '몽산포먹거리수산', '안면도쥬라기박물관', '태안빛축제', '꽃게다리']"
c_c010971,
c_c014404,['지중해마을']
c_c001278,"['국립대전현충원', '청남대', '상당산성', '수암골', '추정리메밀밭', '미동산수목원', '대청댐전망대', '국립청주박물관', '용두사지철당간', '명암저수지']"
c_c001846,"['청연루', '남천교', '전주한옥마을', '경기전', '전주난장', '전주공예품전시관', '전주천', '우리놀이터 마루달', '오목대', '러쉬실내카트장']"
c_c001759,['해미읍성']
c_c014360,['아미미술관']
c_c001781,['광주패밀리랜드']
c_c011624,"['태조산', '독립기념관 단풍나무길', '천호저수지', '각원사', '독립기념관', '아라리오갤러리 천안', '상록리조트 상록랜드', '소노벨천안 오션어드벤처', '아름다운정원화수목', '리각미술관']"
c_c009527,"['경기전', '전주한옥마을', '청연루', '남천교', '오목대', '전주난장', '전동성당', '전주공예품전시관', '우리놀이터 마루달', '전주천']"
c_c013178,"['미륵사지석탑', '익산미륵사지', '국립익산박물관 어린이박물관', '국립익산박물관', '금마서동공원']"
c_c011664,"['소금정공원', '고수동굴', '단양다누리센터 아쿠아리움', '단양호유람선', '드림레저 패러글라이딩', '강변마을', '단양수변공원', '소노문단양 오션플레이', '단양구경시장']"
c_c014424,"['청연루', '남천교', '전주한옥마을', '경기전', '전주공예품전시관', '전주난장', '우리놀이터 마루달', '전주천', '오목대', '전주역사박물관']"
