TRAVEL_ID,recommend_result_place
a_a002118,"['호텔베뉴지', '호텔더디자이너스 종로점']"
a_a009605,"['인천스테이호텔', '센트럴파크', '포레스트아웃팅스 송도점', '인천상륙작전기념관']"
a_a000468,"['안스베이커리 송도점', '송도센트럴파크 웨스트보트하우스', '인천환경공단 송도스포츠파크 캠핑장', '쉐라톤그랜드 인천호텔 6층 수영장', '쉐라톤그랜드인천호텔 피스트', '쉐라톤그랜드 인천호텔 22층 클럽라운지', '쉐라톤그랜드 인천호텔', '트리플스트리트', '송도센트럴파크', '키토빵앗간']"
a_a012496,['만동제과']
a_a000623,"['킨텍스 제2전시장', '킨텍스바이케이트리', '현대모터스튜디오 고양', '킨텍스', '킨텍스 제1전시장', '아쿠아플라넷 일산', '룩소르호텔', '원마운트']"
a_a004571,['안성맞춤랜드']
a_a000034,"['캐리비안베이', '에버랜드 로스트밸리', '에버랜드 아마존익스프레스', '호암미술관', '호텔썬스테이', '에버랜드 정문', '에버랜드 판다월드', '골든튤립에버 용인호텔', '오오츄', '어로프슬라이스피스']"
a_a002612,"['웨스틴조선서울 아리아', '웨스틴조선 서울지점', '환구단', '웨스틴조선 서울', '그라운드시소 명동']"
a_a002476,"['골든트리', '남이섬리베라펜션', '남이섬꼬꼬춘천닭갈비', 'W지우리조트', '샘이플펜션', '자라섬 남도', '가평가보자순대국밥', '시고르', '우렁쌈밥', '둘레길숯불닭갈비']"
a_a001297,"['안스베이커리 송도점', '쉐라톤그랜드 인천호텔 6층 수영장', '쉐라톤그랜드인천호텔 피스트', '쉐라톤그랜드 인천호텔 22층 클럽라운지', '송도센트럴파크 웨스트보트하우스', '인천환경공단 송도스포츠파크 캠핑장', '쉐라톤그랜드 인천호텔', '트리플스트리트', '키토빵앗간', '송도센트럴파크']"
a_a001794,"['코트야드 바이 메리어트 수원', '청수당 해림', '파리바게뜨 광교중흥점', '신대호수', '갠지스', '광교호수공원', '래미안광교아파트', '원천호수', '블레스롤 광교카페거리점', '하얀풍차제과 매탄점']"
a_a009473,"['호텔더메이', '카페 하이웨스트 익선점', '엠앤럭키호텔']"
a_a000700,"['샘이플펜션', 'W지우리조트', '남이섬리베라펜션', '골든트리', '남이섬꼬꼬춘천닭갈비', '용추폭포', '시고르', '둘레길숯불닭갈비', '닭갈비타운', '우렁쌈밥']"
a_a003281,['베스트웨스턴 하버파크호텔']
a_a001674,"['노보텔앰배서더 서울동대문호텔&레지던스', '호텔 스카이파크 킹스타운 동대문점', '메가박스 동대문', '두타몰', '모텔대경', '밀리오레']"
d_d000562,"['나인트리프리미어호텔 서울판교', '청계산등산로입구', '매봉']"
a_a002593,"['리버레인', '스테이온디엣지 풀램핑', '진루아쏘', 'M&M펜션', '인터라켄펜션', '마이다스호텔&리조트', '하이팰리스 풀빌라펜션', '코리달리스카페', '도선재', '코지앤레이지']"
a_a007656,"['비스타워커힐 서울', nan, '빛의시어터', '그랜드워커힐서울', '비스타워커힐서울 피자힐', '그랜드워커힐서울 더뷔페']"
a_a006653,"['목시서울인사동', '호텔세느장', '유진식당', '호텔컬리넌 종로', '낙원악기상가', 'JBD종로빈대떡 낙원점', '호텔그림', '크라운호텔']"
a_a000910,"['소노휴 양평', '양평부림오토캠핑장']"
b_b001071,"['도산맘마', '키친마이야르', '벙커컴퍼니 압구정점', '새들러하우스', '광림아트센터 BBCH홀', '마일스톤커피', '안다즈 서울강남', '안테룸 서울', '압구정로데오거리', '런던베이글뮤지엄 도산점']"
a_a000787,['샤로수길']
a_a001081,"['켄싱턴호텔 여의도', '카페노티드 여의도IFC점', '서울세계불꽃축제', '페어몬트 앰배서더 서울', '스시코하루', '영원식당', '콘래드 서울', '여의도한강공원', '더현대서울', '올댓커피 더현대서울점']"
a_a014792,['이문설농탕']
a_a000902,
a_a000554,['숭례문']
a_a004261,"['몽마르뜨공원', '유원호텔', '무신사 스탠다드 강남', '예술의전당', '대우도씨에빛1오피스텔', '예술의전당 한가람미술관', '소설호텔', '신라스테이 서초']"
a_a002387,"['수원시립 아이파크미술관', '수원화성 연무대 관광안내소', '르노모텔', '호텔달', '도이창커피농장', '버터북 행궁점', '수원월드컵경기장', '태화장 본점', '하쿠', '이나경송탄부대찌개']"
a_a003573,"['서머셋팰리스 서울', '조계사']"
a_a003201,"['캐리비안베이', '호텔썬스테이', '에버랜드 아마존익스프레스', '에버랜드 정문', '에버랜드 판다월드', '에버랜드 로스트밸리', '호암미술관', '골든튤립에버 용인호텔', '어로프슬라이스피스', '오오츄']"
a_a000287,['W몰']
a_a002237,"['목시서울인사동', '호텔세느장', '유진식당', '호텔컬리넌 종로', '낙원악기상가', 'JBD종로빈대떡 낙원점', '호텔그림', '크라운호텔']"
a_a000510,"['자유공원 맥아더장군동상', '자유공원', '제물포구락부']"
a_a004250,"['포포인츠 바이 쉐라톤 조선 서울명동', '진작']"
a_a008467,"['안스베이커리 송도점', '송도센트럴파크 웨스트보트하우스', '인천환경공단 송도스포츠파크 캠핑장', '쉐라톤그랜드 인천호텔 6층 수영장', '쉐라톤그랜드인천호텔 피스트', '쉐라톤그랜드 인천호텔 22층 클럽라운지', '쉐라톤그랜드 인천호텔', '송도센트럴파크', '키토빵앗간', '트리플스트리트']"
a_a015229,"['갈릴리농원 본관', '국물없는우동', '엘리펀트플라잉', '헤이리무장애노을숲길', '오두산통일전망대', '잇츠콜라박물관', '장릉', '헤이리예술마을', '통일동산두부마을', '류재은베이커리 본점']"
a_a002399,['시골집']
a_a004263,
a_a002890,['롤링힐스호텔']
a_a001774,"['리버레인', 'M&M펜션', '스테이온디엣지 풀램핑', '인터라켄펜션', '마이다스호텔&리조트', '진루아쏘', '하이팰리스 풀빌라펜션', '코리달리스카페', '도선재', '코지앤레이지']"
a_a000276,['하이서울유스호스텔']
a_a015818,"['곤지암리조트 L빌리지', '곤지암리조트 East빌리지', '곤지암리조트', '곤지암루지360', '화담숲', '순덕이네한정식', '번지없는주막', '곤지암리조트 곤지암루지360', '소나무커피', '구좌리 얼크니손칼국수 화담숲점']"
a_a015308,['레코드피자']
a_a007334,"['태화산명가', '동동국수 본점', '원조최미자소머리국밥 본관', '대맛초', '토담', '배연정소머리국밥']"
a_a010135,['이천미란다호텔']
a_a004415,['호텔스카이파크 동대문1호점']
a_a000417,"[nan, '스타벅스 송파KT점', '서울스카이', '롯데시네마 월드타워', '소피텔 앰배서더 서울', '석촌호수 동호', '롯데월드아쿠아리움', '롯데월드타워&롯데월드몰', '롯데월드타워', '시그니엘 서울']"
a_a011277,['테이크호텔']
a_a004810,['이천미란다호텔']
a_a005694,"['에어스카이호텔', '오션솔레뷰호텔', '웨스턴그레이스호텔', '도톰카츠 영종점', '바다의시간', '97도씨 해물칼국수 영종본점', '영종역사관', '영종진공원', '카페 얼트', '고래해물칼국수']"
c_c002786,"['골든트리', '남이섬리베라펜션', '남이섬꼬꼬춘천닭갈비', '샘이플펜션', 'W지우리조트', '자라섬 남도', '가평가보자순대국밥', '시고르', '우렁쌈밥', '둘레길숯불닭갈비']"
a_a008457,"['켄싱턴호텔 여의도', '서울세계불꽃축제', '카페노티드 여의도IFC점', '스시코하루', '페어몬트 앰배서더 서울', '영원식당', '콘래드 서울', '여의도한강공원', '더현대서울', '올댓커피 더현대서울점']"
b_b004718,"['까사부사노 광안점', '광안에이파크오션오피스텔', '리틀오스', '스튜디오202', '모임 미니 호텔', '호텔센트럴베이', '개미집 광안리직영점', '닭발의지존', '클램', '마이페이보릿쿠키']"
b_b001944,"['KT&G상상마당 부산', '롯데호텔 부산', '개미집 서면점', '삼보게임랜드', '춘하추동밀면 서면본점', '서면역 부산2호선', '삼정타워', '부전시장', '서면젊음의거리', '솔라리아니시테츠호텔 부산점']"
b_b004164,"['바다풍경펜션', '시그니엘 부산', '베니키아해운대호텔마리안느', '그랜드조선 부산', '해운대영무파라드호텔', '옵스 해운대점', '해운대씨클라우드호텔레지던스', nan, '선트리관광호텔', '조새호 해운대점']"
b_b003647,"['동대구유성푸르나임오피스텔', '대구메리어트호텔', '부띠끄시티테라스3차오피스텔', '누리마을감자탕 동대구점', 'H호텔', '우야지막창 동대구역점', '애리스커피스탠드', '아웃백스테이크하우스 대구신세계점', '와와모텔']"
b_b004707,"['파크로쉬리조트앤웰니스', '로쉬카페', nan, '파크키친']"
b_b014369,"['경주루지월드', '렛미체인지 셀프포토스튜디오', '소노벨 경주', nan, '북홈게스트하우스', '라한셀렉트 경주', '힐튼경주 레이크사이드', 'KT경주수련관', '올바릇식당', '맥도날드 경주보문DT점']"
b_b009808,"['파라다이스모텔', '에스웨이펜션', '필그림게스트하우스', '브라운도트호텔 강릉경포점', '세인트존스호텔 오크랩', '커피커퍼박물관', '다이닝조개', '팔도전복해물뚝배기', '초당버거', '씨마크호텔']"
b_b003676,"['부띠끄시티테라스3차오피스텔', '동대구유성푸르나임오피스텔', '대구메리어트호텔', '누리마을감자탕 동대구점', 'H호텔', '우야지막창 동대구역점', '애리스커피스탠드', '아웃백스테이크하우스 대구신세계점', '와와모텔']"
b_b004780,"['파라다이스모텔', '에스웨이펜션', '필그림게스트하우스', '브라운도트호텔 강릉경포점', '다이닝조개', '세인트존스호텔 오크랩', '커피커퍼박물관', '팔도전복해물뚝배기', '씨마크호텔', '엔드투앤드']"
b_b003919,"['뜰애홍합밥', '어나더', '순두부젤라또 4호점', '부일막국수', '쏠비치삼척 쉐프스키친', '쏠비치 삼척', nan, '한올 오징어보쌈 &국수', '삼척해변', '고선생화덕생선구이 삼척점']"
b_b000981,"['설악워터피아 스파밸리', '한화리조트 설악쏘라노', '영랑호', '설악워터피아', '한화리조트 설악별관']"
b_b002044,"['오브레멘', '씨클라우드펜션', '스테이해늘', '곤륜산 활공장', '마라도회식당', '시민제과', '헤이안', '온센텐동 포항점', '포항해상스카이워크', '영일교']"
b_b003938,"[nan, '옵스 해운대점', '시그니엘 부산', '바다풍경펜션', '그랜드조선 부산', '베니키아해운대호텔마리안느', '해운대영무파라드호텔', '해운대씨클라우드호텔레지던스', '선트리관광호텔', '조새호 해운대점']"
b_b001084,"['삼척엘림캠핑장', '엘로이', '금진해변', '장호항', '장호해변', '동막막국수', '삼척해상케이블카 용화역', '초곡용굴촛대바위길', '맹방해수욕장', '삼척해상케이블카 장호역']"
b_b000439,['비치힐풀빌라']
b_b000926,"['엔제리너스 아일랜드점', '녹양구이', '온기정', '아리아나호텔', '수성못', '스타벅스 대구수성호수R점', '1997빠리커피&브레드']"
b_b006190,"['한성호', '추필여국시', '리센오션파크속초', '호텔청초', '청초호유원지', '대포항수산시장', '롯데리조트 속초', '롯데리조트속초 워터파크', '외옹치 바다향기로', '모녀 가리비']"
b_b015480,"['파라다이스모텔', '에스웨이펜션', '필그림게스트하우스', '브라운도트호텔 강릉경포점', '세인트존스호텔 오크랩', '다이닝조개', '커피커퍼박물관', '팔도전복해물뚝배기', '엔드투앤드', '씨마크호텔']"
b_b002135,"['한성호', '대포항수산시장', '롯데리조트 속초', '롯데리조트속초 워터파크', '외옹치 바다향기로', '모녀 가리비', '롯데리조트속초 R9펍', '대포항', '외옹치해변', '대포항원조튀김골목']"
b_b001145,"['해운대리버크루즈', '수영만요트경기장', '뮤지엄다 매표소', '토요코인호텔 부산해운대2호점', 'JB디자인관광호텔', '금송덕미 해리단길점', '센텀프리미어호텔', '맥도날드 해운대DT점', '이비스버젯앰배서더 부산 해운대', '까사부사노']"
b_b009849,"['까사부사노 광안점', '클램', '광안에이파크오션오피스텔', '스튜디오202', '모임 미니 호텔', '호텔센트럴베이', '개미집 광안리직영점', '리틀오스', '닭발의지존', '온밥']"
b_b005801,"['설악젤라또', '바다담다', '흰다정', '영금정', '속초휘테', '초당커피정미소 속초점', '동명항', '당근마차', '이디야커피 속초동명항점', '소호259하우스']"
b_b015254,"['부띠끄시티테라스3차오피스텔', '동대구유성푸르나임오피스텔', '대구메리어트호텔', '누리마을감자탕 동대구점', 'H호텔', '우야지막창 동대구역점', '애리스커피스탠드', '아웃백스테이크하우스 대구신세계점', '와와모텔']"
b_b001935,"['조새호 부산송도직영점', '송도해상케이블카 송도스카이파크', '스타벅스 부산송정비치점', '룩앳더바리스타 송정점', '호텔라온', '송정면가', '수변최고돼지국밥', '어밤부', '송정해수욕장', '송도해상케이블카 송도베이스테이션']"
b_b003311,"['송파회식당', '롱브레드 안목점', '강릉네컷', '안목항물회', '젠주', '파로돈까스', '안목해변', '에이엠브레드', '안목애', '강릉카페거리']"
b_b000889,"['알펜시아리조트 알파인코스터', '용평리조트 마운틴코스터', '알펜시아리조트', '용평리조트 드래곤밸리호텔', 'KT대관령수련관', '김영이국밥', '배스킨라빈스 강원횡계점', '대관령감자옹심이', '알펜시아 홀리데이인&스위트콘도', '대관령삼양목장']"
b_b008199,"['파라다이스모텔', '에스웨이펜션', '필그림게스트하우스', '브라운도트호텔 강릉경포점', '세인트존스호텔 오크랩', '커피커퍼박물관', '다이닝조개', '팔도전복해물뚝배기', '씨마크호텔', '엔드투앤드']"
b_b014896,"['오릉한옥게스트하우스', '경주한옥 신달하우스', '위연재한옥스테이', '락희원', '스테이여우잠', '동리', '써니밥상', '어마무시 황남점', '로제드파리', '락희원한옥민박']"
b_b000152,"['알펜시아리조트 알파인코스터', '용평리조트 마운틴코스터', '알펜시아리조트', 'KT대관령수련관', '용평리조트 드래곤밸리호텔', '김영이국밥', '배스킨라빈스 강원횡계점', '대관령감자옹심이', '알펜시아 홀리데이인&스위트콘도', '대관령삼양목장']"
b_b000287,"['무거면옥', '토요코인호텔 울산삼산점', '업스퀘어', '스타즈호텔 울산점', 'VIP호텔', '64인호텔']"
b_b000250,"['한성호', '롯데리조트속초 워터파크', '대포항수산시장', '롯데리조트 속초', '외옹치 바다향기로', '모녀 가리비', '롯데리조트속초 R9펍', '외옹치해변', '대포항', '대포항원조튀김골목']"
b_b002561,"['몬티첼로', '휘닉스평창 그린동', '평창한우마을 면온점', '흔들바위', '현대막국수', '휘닉스 평창', '휘닉스평창 곤돌라', '다키닥팜', '이효석문학관', '휘닉스평창 블루캐니언']"
b_b000609,"['강릉택지물회', '돌체테리아', '형제칼국수', '그리다강릉', '두딩', '원조강릉교동반점 본점', '강릉씨티호텔', '게스트하우스 다온', '셀몬모텔', '얼라이브홈']"
b_b007326,"['리센오션파크속초', '호텔청초', '추필여국시', '청초호유원지', '메리고라운드', '엑스포타워', '청초수물회 속초본점', '스타벅스 속초DT점', '마리나베이 속초', '속초해수욕장']"
b_b012360,"['뜰애홍합밥', '어나더', '순두부젤라또 4호점', '부일막국수', '쏠비치삼척 쉐프스키친', '쏠비치 삼척', nan, '한올 오징어보쌈 &국수', '삼척해변', '고선생화덕생선구이 삼척점']"
b_b015712,"['한성호', '대포항수산시장', '롯데리조트 속초', '롯데리조트속초 워터파크', '외옹치 바다향기로', '모녀 가리비', '롯데리조트속초 R9펍', '대포항', '외옹치해변', '대포항원조튀김골목']"
b_b005747,"['패밀리하우스', '문우당서림', '속초751샌드위치', '완도회식당', '역전할머니맥주', '체스터톤스속초', '베이커리가루 속초점', '오복식당', '청초대우아파트', '청초호수공원']"
b_b014414,"['오크밸리리조트 골프콘도B동', '소금산출렁다리', '뮤지엄산', '간현관광지', '소금산그랜드밸리', '오크밸리리조트 스키콘도D', '목향', '들꽃가든', '스톤크릭', '오늘']"
b_b004382,"['봄스테이', '강원대학교 춘천캠퍼스', '더베네치아스위트호텔', '에스파스호스텔', '해누리', '풍물옹심이칼국수', '낭만골목']"
b_b001697,"['INN경주게스트호텔', '경주중앙시장', '중앙야시장']"
b_b005162,"['에이프레임', '오션투유리조트 속초설악비치 호텔앤콘도', '송지호해수욕장', '삼포해수욕장', '자작도해수욕장', '송지호', '백도해수욕장오토캠핑장', '온더버튼', '고성왕곡마을', '조아펜션']"
b_b004964,"['황오1976', '쪽샘유적발굴관', '고향밀면', '황남빵', '최영화빵', '경주콩나물국밥', '대구갈비', '가야미니호텔']"
b_b000947,"['웻에버', '수영만요트경기장', '뮤지엄다 매표소', '해운대리버크루즈', '호텔야자 광안리점', '토요코인호텔 부산해운대2호점', '민락회타운시장', '금송덕미 해리단길점', '센텀프리미어호텔', 'JB디자인관광호텔']"
b_b004046,"['소돌해변', '주문진항', '황금어장', '주문진해변', '청풍명월', '아들바위공원', '커피바다', '주문진방사제', '강냉이소쿠리', 'M9펜션']"
b_b007967,"['파라다이스모텔', '필그림게스트하우스', '에스웨이펜션', '브라운도트호텔 강릉경포점', '세인트존스호텔 오크랩', '다이닝조개', '커피커퍼박물관', '팔도전복해물뚝배기', '씨마크호텔', '엔드투앤드']"
b_b000645,"['르컬렉티브 부산역', '노떼라미아호텔', '브라운핸즈 부산점', '신발원 신관', '삼진어묵 부산역광장점', '더비에스호텔', '라마다앙코르 부산역호텔', '영동밀면영동국밥', '홍성방', '본전돼지국밥']"
b_b005890,"['소노벨 경주', '경주루지월드', '렛미체인지 셀프포토스튜디오', '라한셀렉트 경주', nan, '북홈게스트하우스', '힐튼경주 레이크사이드', '올바릇식당', 'KT경주수련관', '한국대중음악박물관']"
b_b011506,"['산정캠프', '그린힐펜션', '한탄강하늘다리', '고석정국민관광지', '비둘기낭폭포', '한탄강 지질공원센터', '산정호수둘레길', '가비가배', '허브아일랜드 한탄강점', '고석정꽃밭']"
b_b003930,"['불국정떡갈비', '플랜비펜션']"
b_b003912,"['몬티첼로', '휘닉스평창 그린동', '평창한우마을 면온점', '흔들바위', '현대막국수', '휘닉스 평창', '휘닉스평창 곤돌라', '다키닥팜', '이효석문학관', '휘닉스평창 블루캐니언']"
b_b005889,"['마티에오시리아호텔', nan, '르컬렉티브 오시리아', '오시리아 해안산책로', '한다솥', '프롬나드', '해동용궁사', '피크스퀘어', '죽성드림세트장', '마츠도']"
b_b004470,"['호텔덕구온천', '덕구온천스파월드', '덕구온천리조트']"
b_b009434,"['소돌해변', '주문진항', '황금어장', '주문진해변', '청풍명월', '아들바위공원', '커피바다', '주문진방사제', '강냉이소쿠리', 'M9펜션']"
b_b003042,"['소노벨비발디파크 D동', '홍천재래식손두부', '소노벨비발디파크 B동', '비발디파크', '금수강산막국수', '비발디파크 오션월드', '소노벨비발디파크', '테라스의아침', '약이되는밥상', '소노벨비발디파크 미채원']"
b_b001317,"['소노벨 경주', '경주루지월드', '렛미체인지 셀프포토스튜디오', '라한셀렉트 경주', nan, '북홈게스트하우스', '힐튼경주 레이크사이드', 'KT경주수련관', '올바릇식당', '한국대중음악박물관']"
b_b003356,"['키친온유', '어반스테이 속초등대점', '이모네식당', '등대해수욕장', '할리스 속초영랑해변점', '봉포머구리집 본점', '속초등대', '조개상회 본점', '카페우디']"
b_b001523,['STX리조트']
b_b003107,"['청운식당', '밤톨', '쌍계명차 본점', '정금차밭', '쌍계사', '화개장터']"
b_b000937,"['설악워터피아 스파밸리', '한화리조트 설악쏘라노', '영랑호', '설악워터피아', '한화리조트 설악별관']"
b_b008052,"['KT&G상상마당 부산', '롯데호텔 부산', '개미집 서면점', '삼보게임랜드', '춘하추동밀면 서면본점', '서면역 부산2호선', '삼정타워', '부전시장', '서면젊음의거리', '솔라리아니시테츠호텔 부산점']"
b_b000679,"['바다풍경펜션', '베니키아해운대호텔마리안느', '그랜드조선 부산', '시그니엘 부산', '옵스 해운대점', '해운대영무파라드호텔', '선트리관광호텔', nan, '해운대씨클라우드호텔레지던스', 'KT&G상상마당 부산']"
b_b005465,"['한성호', '대포항수산시장', '롯데리조트 속초', '롯데리조트속초 워터파크', '외옹치 바다향기로', '모녀 가리비', '롯데리조트속초 R9펍', '외옹치해변', '대포항', '대포항원조튀김골목']"
b_b009796,"['라팡시옹펜션', '이상복경주빵 보문본가점', '함양집 경주보문점', '블루노트펜션', '경주동궁원 동궁식물원', '플라비우스', '경주버드파크', '구릉', '스타벅스 경주보문호수DT점', '한화리조트 경주']"
b_b006120,"['창원M모텔', '장미공원', '용지못', '창원월드메르디앙웨스턴애비뉴아파트', '용지공원 용지호수공원', '썬댄스', '창원수목원', '창원가로수길', '창원컨벤션센터', '호텔인터내셔널']"
b_b004609,"['설악워터피아 스파밸리', '한화리조트 설악쏘라노', '영랑호', '설악워터피아', '한화리조트 설악별관']"
b_b016253,"['한화리조트 거제벨버디어', '블랙업커피 거제한화리조트점', '매미성', '심해', '한화리조트 거제벨버디어 고메이']"
b_b004130,"['설악워터피아 스파밸리', '한화리조트 설악쏘라노', '영랑호', '설악워터피아', '한화리조트 설악별관']"
b_b000719,"['뜰애홍합밥', '순두부젤라또 4호점', '어나더', '부일막국수', '쏠비치삼척 쉐프스키친', '쏠비치 삼척', nan, '한올 오징어보쌈 &국수', '삼척해변', '고선생화덕생선구이 삼척점']"
b_b012601,"['하이원 워터월드', '강원랜드', '그랜드테이블', '하이원그랜드호텔', '황소식육실비식당', '운암정 한옥베이커리카페', '사북시장']"
b_b005227,"['경주루지월드', '렛미체인지 셀프포토스튜디오', '이상복경주빵 보문본가점', '소노벨 경주', '라팡시옹펜션', nan, '북홈게스트하우스', '라한셀렉트 경주', '함양집 경주보문점', '경주동궁원 동궁식물원']"
b_b004536,"['호텔탑스빌', '큰기와집', '해안도로', '썬크루즈호텔&리조트', '정동심곡 바다부채길', '하슬라아트월드', '정동진해변', '스테이인터뷰', '정동진조각공원', '고기랑조개랑']"
b_b015228,"['미드나잇 인 경주', '경주성동시장', '라운드투']"
b_b001914,"['해운대리버크루즈', '수영만요트경기장', '뮤지엄다 매표소', '토요코인호텔 부산해운대2호점', 'JB디자인관광호텔', '금송덕미 해리단길점', '센텀프리미어호텔', '맥도날드 해운대DT점', '이비스버젯앰배서더 부산 해운대', '까사부사노']"
b_b004274,"['커피플레이스 노동점', '경주봉황맨션', '대화만두']"
b_b000838,"['경주한옥 신달하우스', '오릉한옥게스트하우스', '스테이여우잠', '동리', '카페미실', '불국사박물관', '단석가찰보리빵 본점1', '내류사', '태종로716-4', '해쉬']"
b_b000101,"['비다펠리즈풀빌라', '뚜르드퐝 소호텔&게스트하우스', '아쿠아베이', '송도솔밭도시숲', '포항글램핑앤카라반', '케이프라운지', '국립등대박물관', '호미곶', '연오랑세오녀테마공원', '아기별키즈풀빌라']"
b_b018468,['리안']
b_b002504,"['리버레인', 'M&M펜션', '스테이온디엣지 풀램핑', '인터라켄펜션', '마이다스호텔&리조트', '진루아쏘', '하이팰리스 풀빌라펜션', '코리달리스카페', '도선재', '코지앤레이지']"
b_b012203,"['에이프레임', '오션투유리조트 속초설악비치 호텔앤콘도', '송지호해수욕장', '삼포해수욕장', '송지호', '자작도해수욕장', '백도해수욕장오토캠핑장', '온더버튼', '고성왕곡마을', '조아펜션']"
b_b000256,"['알펜시아리조트', 'KT대관령수련관', '용평리조트 드래곤밸리호텔', '알펜시아리조트 알파인코스터', '김영이국밥', '배스킨라빈스 강원횡계점', '용평리조트 마운틴코스터', '알펜시아 홀리데이인&스위트콘도', '대관령감자옹심이', '대관령삼양목장']"
b_b007691,"['고석정국민관광지', '고석정꽃밭', '고석정', '직탕폭포', '한탄강지질공원', '평이담백뼈칼국수 철원점']"
b_b001739,['석거돈']
b_b001694,"['송파회식당', '롱브레드 안목점', '강릉네컷', '젠주', '안목항물회', '파로돈까스', '안목애', '안목해변', '에이엠브레드', '강릉카페거리']"
b_b004299,"['위연재한옥스테이', '락희원', '써니밥상', '어마무시 황남점', '로제드파리', '락희원한옥민박', '엘제페쿠바노스', '황남식당', '카페능', '한옥인']"
b_b003924,"['은빛바다펜션', 'P.E.I 커피', '용펜션', '설악비치펜션', '범바우막국수', '설악해변', '양양팜서프', '낙산사', '물치해변', '정암해변']"
b_b000291,"['패밀리하우스', '문우당서림', '속초751샌드위치', '완도회식당', '체스터톤스속초', '역전할머니맥주', '베이커리가루 속초점', '오복식당', '청초대우아파트', '청초호수공원']"
b_b000220,"['바다풍경펜션', '베니키아해운대호텔마리안느', '그랜드조선 부산', '시그니엘 부산', '옵스 해운대점', '해운대영무파라드호텔', nan, '해운대씨클라우드호텔레지던스', '선트리관광호텔', '조새호 해운대점']"
b_b002246,"['별마로천문대', '별빛좋은펜션', '성동힐링센터 휴영월캠프', '봉래산산림욕장', '세심다원', '영월패러글라이딩', '만선식당', '영월관광센터', '청령포', '선돌관광지']"
b_b000675,"['큰기와집', '호텔탑스빌', '해안도로', '썬크루즈호텔&리조트', '정동심곡 바다부채길', '정동진해변', '스테이인터뷰', '하슬라아트월드', '정동진조각공원', '고기랑조개랑']"
b_b015439,"['KT&G상상마당 부산', '롯데호텔 부산', '개미집 서면점', '삼보게임랜드', '춘하추동밀면 서면본점', '서면역 부산2호선', '삼정타워', '부전시장', '서면젊음의거리', '솔라리아니시테츠호텔 부산점']"
b_b008019,"['파라다이스모텔', '필그림게스트하우스', '에스웨이펜션', '브라운도트호텔 강릉경포점', '세인트존스호텔 오크랩', '다이닝조개', '커피커퍼박물관', '팔도전복해물뚝배기', '엔드투앤드', '씨마크호텔']"
b_b008230,"['위연재한옥스테이', '락희원', '락희원한옥민박', '어마무시 황남점', '로제드파리', '경주동행스테이', '신안비치호텔', 'G하우스', '써니밥상', '황남식당']"
b_b001433,"['패밀리하우스', '문우당서림', '속초751샌드위치', '완도회식당', '체스터톤스속초', '역전할머니맥주', '베이커리가루 속초점', '오복식당', '청초대우아파트', '칠성조선소']"
b_b008023,['씨크루즈호텔속초']
b_b014777,"['불국정떡갈비', '플랜비펜션']"
b_b000401,"['청초하우스', '썬라이즈호텔', '팔팔순대국', '속초문어국밥', '범바위', '함흥냉면옥', '원조평양순대국']"
b_b000007,"['몬티첼로', '휘닉스평창 그린동', '평창한우마을 면온점', '흔들바위', '현대막국수', '휘닉스 평창', '휘닉스평창 곤돌라', '다키닥팜', '이효석문학관', '휘닉스평창 블루캐니언']"
b_b015077,"['이상복경주빵 보문본가점', '라팡시옹펜션', '함양집 경주보문점', '블루노트펜션', '경주동궁원 동궁식물원', '플라비우스', '경주버드파크', '구릉', '스타벅스 경주보문호수DT점', '한화리조트 경주']"
b_b001168,"['소돌해변', '주문진항', '리센오션파크속초', '호텔청초', '추필여국시', '청초호유원지', '황금어장', '주문진해변', '청풍명월', '아들바위공원']"
b_b001813,"['라발스호텔', '라발스스카이카페&바']"
b_b003847,"['카페올라', '소노펠리체 델피노', '캠핑느루', '오엔씨', '성인대', '백촌막국수', '화암사', '아야진해수욕장', '교암막국수', '켄싱턴리조트 설악밸리']"
b_b004564,"['수영만요트경기장', '해운대리버크루즈', '뮤지엄다 매표소', '금송덕미 해리단길점', '토요코인호텔 부산해운대2호점', 'JB디자인관광호텔', '센텀프리미어호텔', '맥도날드 해운대DT점', '이비스버젯앰배서더 부산 해운대', '까사부사노']"
b_b012220,"['0도', '신기숲', '그랜드베른호텔', '스타벅스 영도청학DT점', '신기산업']"
b_b000568,['로카커피']
b_b003870,"['파라다이스모텔', '에스웨이펜션', '필그림게스트하우스', '브라운도트호텔 강릉경포점', '세인트존스호텔 오크랩', '다이닝조개', '커피커퍼박물관', '팔도전복해물뚝배기', '씨마크호텔', '엔드투앤드']"
b_b000622,"['설악워터피아 스파밸리', '한화리조트 설악쏘라노', '영랑호', '설악워터피아', '한화리조트 설악별관']"
b_b003894,"['소노벨 경주', '경주루지월드', '렛미체인지 셀프포토스튜디오', '라한셀렉트 경주', nan, '북홈게스트하우스', '힐튼경주 레이크사이드', '올바릇식당', 'KT경주수련관', '한국대중음악박물관']"
b_b014330,"['강릉택지물회', '돌체테리아', '형제칼국수', '두딩', '그리다강릉', '원조강릉교동반점 본점', '강릉씨티호텔', '게스트하우스 다온', '셀몬모텔', '얼라이브홈']"
